@relation Aug28_log_50k
@attribute Client string
@attribute Date string
@attribute Time string
@attribute Method string
@attribute Request_Url string
@attribute Request_Protocol string
@attribute HTTP_status_code integer
@attribute Bytes integer
@data
'ppp-c-197.pinn.net','1995-08-28','00:07:22','GET','/pub/phil/WinonaRyder.html','HTTP/1.0',200,19870
'm03325.iie.org.mx','1995-08-28','00:07:24','GET','/pub/wick/','HTTP/1.0',200,1923
'd230.portal.ca','1995-08-28','00:07:25','GET','/theme/worlds/a.wrl','HTTP/1.0',200,238
'cyclom1-1-6.intersource.com','1995-08-28','00:07:27','GET','/pub/k2/jeep/jeep2.htm','HTTP/1.0',200,3010
'dialup-pkr-7-5.network.umr.edu','1995-08-28','00:07:27','GET','/pub/listserv/listserv.html','HTTP/1.0',200,1138
'CU-DIALUP-0830.CIT.CORNELL.EDU','1995-08-28','00:07:28','GET','/pub/k2/cgi-bin/imagemap/4x4_home?255,191','HTTP/1.0',200,1467
'debasement.clark.net','1995-08-28','00:07:29','GET','/pub/seabrook/','HTTP/1.0',200,1480
'kuts8p07.cc.ukans.edu','1995-08-28','00:07:30','GET','/pub/peace/Country1.GIF','HTTP/1.0',200,55856
'kuts8p07.cc.ukans.edu','1995-08-28','00:07:30','GET','/pub/peace/Footer.GIF','HTTP/1.0',200,16583
'h-redemption.norfolk.infi.net','1995-08-28','00:07:31','GET','/pub/jeffd/mr_newt.html','HTTP/1.0',200,8305
'pfgc.mindspring.com','1995-08-28','00:07:32','GET','/pub/wick/req.html','HTTP/1.0',200,1211
'agora.carleton.ca','1995-08-28','00:07:33','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'ix-nbw-nj1-21.ix.netcom.com','1995-08-28','00:07:33','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'as2511-16.sl007.cns.vt.edu','1995-08-28','00:07:33','GET','/pub/csamsi/','HTTP/1.0',200,1897
'cardman.clark.net','1995-08-28','00:07:35','GET','/pub/cardman/poll.htm','HTTP/1.0',200,2459
'agora.carleton.ca','1995-08-28','00:07:36','GET','/pub/journalism/verbwork.html','HTTP/1.0',200,2846
'alweiner.clark.net','1995-08-28','00:07:36','GET','/pub/alweiner/cgi-bin/homepage.cgi?game','HTTP/1.0',200,2183
'par-p104a-47.urh.uiuc.edu','1995-08-28','00:07:38','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'150.216.66.37','1995-08-28','00:07:38','GET','/pub/sshay/interact.html','HTTP/1.0',200,2694
'www-c8.proxy.aol.com','1995-08-28','00:07:41','GET','/pub/theme/factinfo.html','HTTP/1.0',200,2420
'137.110.185.177','1995-08-28','00:07:43','GET','/pub/k2/am4x44u/4x4.html','HTTP/1.0',200,2788
'line173.nwm.mindlink.net','1995-08-28','00:07:46','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'kuts8p07.cc.ukans.edu','1995-08-28','00:07:46','GET','/pub/peace/AP.html','HTTP/1.0',200,909
'h-korazin.nr.infi.net','1995-08-28','00:07:47','GET','/pub/phil/WinonaRyder.html','HTTP/1.0',200,19870
'crl12.crl.com','1995-08-28','00:07:51','GET','/pub/iz/Books/Top100/top100list.txt','HTTP/1.0',200,10633
'150.216.66.37','1995-08-28','00:07:56','GET','/pub/sshay/chris.html','HTTP/1.0',200,7172
'ip186.pay.primenet.com','1995-08-28','00:07:57','GET','/pub/k2/am4x44u/truck_stop/truck_stop.htm','HTTP/1.0',200,1467
'www-b6.proxy.aol.com','1995-08-28','00:07:57','GET','/pub/networx/autopage/exotic/ex002.html','HTTP/1.0',200,725
'kuts8p07.cc.ukans.edu','1995-08-28','00:07:57','GET','/pub/peace/Footer.GIF','HTTP/1.0',200,16583
'EastBay-TS-slip2.RI.net','1995-08-28','00:07:58','GET','/pub/global/subjectlist.html','HTTP/1.0',200,3961
'client17.sedona.net','1995-08-28','00:07:59','GET','/pub/cardman/','HTTP/1.0',200,2517
'ix-sj25-03.ix.netcom.com','1995-08-28','00:07:59','GET','/theme/cgi-bin/redirect','HTTP/1.0',200,30
'ad21-049.compuserve.com','1995-08-28','00:08:03','GET','/html/clarknet.html','HTTP/1.0',200,4051
'debasement.clark.net','1995-08-28','00:08:03','GET','/pub/tblake/www/','HTTP/1.0',200,3070
'prb.tor.hookup.net','1995-08-28','00:08:06','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'pfgc.mindspring.com','1995-08-28','00:08:10','GET','/pub/wick/index.html','HTTP/1.0',200,1923
'afuw01.cern.ch','1995-08-28','00:08:11','GET','/theme/vrml/','HTTP/1.0',200,69474
'mizzou-ts4-08.missouri.edu','1995-08-28','00:08:12','GET','/pub/peace/PeaceCorps.html','HTTP/1.0',200,510
'miafl2-22.gate.net','1995-08-28','00:08:13','GET','/pub/listserv/dir1.html','HTTP/1.0',200,1545
'prpayne-ppp.clark.net','1995-08-28','00:08:16','GET','/pub/show/tickets.html','HTTP/1.0',200,4255
'ip053.sky.net','1995-08-28','00:08:17','GET','/pub/phil/WinonaRyder.html','HTTP/1.0',200,19870
'lynx.dac.neu.edu','1995-08-28','00:08:21','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'bitnaut.wat.hookup.net','1995-08-28','00:08:24','GET','/pub/k2/am4x44u/4x4.html','HTTP/1.0',200,2788
'cmontone.cais.com','1995-08-28','00:08:24','GET','/pub/lschank/web/educate.html','HTTP/1.0',200,47406
'pfgc.mindspring.com','1995-08-28','00:08:25','GET','/pub/wick/photos.html','HTTP/1.0',200,1482
'afuw01.cern.ch','1995-08-28','00:08:26','GET','/theme/','HTTP/1.0',200,799
'm03325.iie.org.mx','1995-08-28','00:08:27','GET','/pub/wick/photos.html','HTTP/1.0',200,1482
'cust004.nb2p1.new-york.ny.ALTERDIAL.ALTER.NET','1995-08-28','00:08:30','GET','/pub/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'ix-det1-05.ix.netcom.com','1995-08-28','00:08:31','GET','/pub/atomicbk/catalog/pinup.html','HTTP/1.0',200,8316
'kuts8p07.cc.ukans.edu','1995-08-28','00:08:36','GET','/pub/peace/Country1.GIF','HTTP/1.0',200,55856
'kuts8p07.cc.ukans.edu','1995-08-28','00:08:37','GET','/pub/peace/Address1.html','HTTP/1.0',200,4207
'kuts8p07.cc.ukans.edu','1995-08-28','00:08:39','GET','/pub/peace/35Logo.GIF','HTTP/1.0',200,5611
'metabelis.rmit.EDU.AU','1995-08-28','00:08:39','GET','/pub/','HTTP/1.0',200,419
'pm010-23.dialip.mich.net','1995-08-28','00:08:40','GET','/pub/journalism/info.wav','HTTP/1.0',200,38572
'cyclom1-1-6.intersource.com','1995-08-28','00:08:41','GET','/pub/k2/jeep/jeeporg.htm','HTTP/1.0',200,1252
'client17.sedona.net','1995-08-28','00:08:45','GET','/pub/cardman/','HTTP/1.0',200,2517
'cmontone.cais.com','1995-08-28','00:08:48','GET','/pub/lschank/web/k-12.html','HTTP/1.0',200,19538
'www-b6.proxy.aol.com','1995-08-28','00:08:49','GET','/pub/networx/autopage/exotic/ex002p.html','HTTP/1.0',200,702
'kuts8p07.cc.ukans.edu','1995-08-28','00:08:50','GET','/pub/peace/PCFooter.GIF','HTTP/1.0',200,16583
'ip186.pay.primenet.com','1995-08-28','00:08:55','GET','/pub/k2/am4x44u/truck_stop/catalogs/catalogs.htm','HTTP/1.0',200,1505
'metabelis.rmit.EDU.AU','1995-08-28','00:09:01','GET','/','HTTP/1.0',200,1834
'ix-sj25-03.ix.netcom.com','1995-08-28','00:09:01','GET','/theme/cgi-bin/redirect/http','HTTP/1.0',200,6
'dialup72.azstarnet.com','1995-08-28','00:09:07','GET','/pub/ibos/company/question.html','HTTP/1.0',200,4896
'ix-den11-03.ix.netcom.com','1995-08-28','00:09:08','GET','/pub/wine/home.html','HTTP/1.0',200,1526
'MATAHARI.TAMU.EDU','1995-08-28','00:09:10','GET','/pub/chivato/evolution.html','HTTP/1.0',200,3340
'marilyn.alaska.net','1995-08-28','00:09:11','GET','/pub/cargui/links.html','HTTP/1.0',200,5228
'temonk-ppp.clark.net','1995-08-28','00:09:12','GET','/pub/temonk/heavwww.htm','HTTP/1.0',200,2005
'ix-sal-or1-23.ix.netcom.com','1995-08-28','00:09:15','GET','/pub/czech/czechslv.html','HTTP/1.0',200,1554
'agora.carleton.ca','1995-08-28','00:09:15','GET','/pub/sshay/chris.html','HTTP/1.0',200,7172
'alweiner.clark.net','1995-08-28','00:09:17','GET','/pub/alweiner/cgi-bin/homepage.cgi?game','HTTP/1.0',200,2132
'150.216.66.37','1995-08-28','00:09:18','GET','/pub/sshay/partner.html','HTTP/1.0',200,7065
'137.110.185.177','1995-08-28','00:09:20','GET','/pub/k2/cgi-bin/imagemap/4x4_home?75,43','HTTP/1.0',200,1298
'MATAHARI.TAMU.EDU','1995-08-28','00:09:20','GET','/pub/chivato/poems/confessions.txt','HTTP/1.0',200,487
'ppp003.netsrq.com','1995-08-28','00:09:22','GET','/pub/phil/WinonaRyder.html','HTTP/1.0',200,19870
'kuts8p07.cc.ukans.edu','1995-08-28','00:09:25','GET','/pub/peace/Country1.GIF','HTTP/1.0',200,55856
'kuts8p07.cc.ukans.edu','1995-08-28','00:09:27','GET','/pub/peace/Africa.html','HTTP/1.0',200,1127
'204.249.225.236','1995-08-28','00:09:28','GET','/pub/sshay/home.html','HTTP/1.0',200,3145
'scooter.pa-x.dec.com','1995-08-28','00:09:29','GET','/pub/listserv/lsall1.html','HTTP/1.0',200,543
'prpayne-ppp.clark.net','1995-08-28','00:09:30','GET','/pub/show/usbinfo.html','HTTP/1.0',200,1444
'cyclom1-1-6.intersource.com','1995-08-28','00:09:30','GET','/pub/k2/am4x44u/events/clubs/jcoa.htm','HTTP/1.0',200,1878
'slip-2-15.shore.net','1995-08-28','00:09:32','GET','/pub/epchurch/','HTTP/1.0',200,6524
'at61.hais.rmit.EDU.AU','1995-08-28','00:09:34','GET','/pub/atomicbk/huffines.html','HTTP/1.0',200,27987
'client17.sedona.net','1995-08-28','00:09:35','GET','/pub/cardman/','HTTP/1.0',200,2517
'ix-sal-or1-23.ix.netcom.com','1995-08-28','00:09:35','GET','/pub/czech/czechss.html','HTTP/1.0',200,2623
'ix-sj25-03.ix.netcom.com','1995-08-28','00:09:36','GET','/theme/cgi-bin/redirect/http:\\www.virtpark.com\theme','HTTP/1.0',200,31
'192.204.112.6','1995-08-28','00:09:39','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'annex6-36.dial.umd.edu','1995-08-28','00:09:39','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'csdanxp12.med.utoronto.ca','1995-08-28','00:09:40','GET','/pub/job/vk/vendela.html','HTTP/1.0',200,14961
'204.251.230.10','1995-08-28','00:09:42','GET','/pub/iz/Books/Top100/top100.html','HTTP/1.0',200,3096
'kuts8p07.cc.ukans.edu','1995-08-28','00:09:45','GET','/pub/peace/Country1.GIF','HTTP/1.0',200,55856
'ntigate.nt.com','1995-08-28','00:09:45','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'c4.ptw.com','1995-08-28','00:09:46','GET','/pub/listserv/listserv.html','HTTP/1.0',200,1138
'199.4.102.134','1995-08-28','00:09:47','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'alweiner.clark.net','1995-08-28','00:09:48','GET','/pub/alweiner/cgi-bin/homepage.html?game+5','HTTP/1.0',200,2159
'150.216.66.37','1995-08-28','00:09:50','GET','/pub/sshay/gallery.html','HTTP/1.0',200,2101
'204.251.230.10','1995-08-28','00:09:51','GET','/pub/iz/cgi-bin/counter?doc=Books/Top100/top100.html','HTTP/1.0',200,654
'ip186.pay.primenet.com','1995-08-28','00:09:53','GET','/pub/k2/am4x44u/truck_stop/links/links.htm','HTTP/1.0',200,914
'mizzou-ts4-08.missouri.edu','1995-08-28','00:09:54','GET','/pub/peace/PC1.GIF','HTTP/1.0',200,91746
'also.hooked.net','1995-08-28','00:09:55','GET','/pub/rmharris/catalogs/parmecat/intro.html','HTTP/1.0',200,3083
'www-c2.proxy.aol.com','1995-08-28','00:09:58','GET','/pub/robert/home.html','HTTP/1.0',200,1992
'hub1-dial2.sudburyrc.edu.on.ca','1995-08-28','00:10:00','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'tubular-18.synapse.net','1995-08-28','00:10:00','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'199.4.102.134','1995-08-28','00:10:04','GET','/atomicbk/catalog/catalog.html','HTTP/1.0',200,4654
'ad21-049.compuserve.com','1995-08-28','00:10:04','GET','/home.html','HTTP/1.0',200,1834
'alweiner.clark.net','1995-08-28','00:10:05','GET','/pub/alweiner/cgi-bin/homepage.html?game+7','HTTP/1.0',200,2159
'pm010-23.dialip.mich.net','1995-08-28','00:10:06','GET','/pub/journalism/info.wav','HTTP/1.0',200,38572
'sl06.chrysalis.org','1995-08-28','00:10:08','GET','/pub/sshay/partner.html','HTTP/1.0',200,7065
'ip186.pay.primenet.com','1995-08-28','00:10:10','GET','/pub/k2/am4x44u/whats_new/cool_stuff.htm','HTTP/1.0',200,1042
'204.249.225.236','1995-08-28','00:10:10','GET','/pub/sshay/partner.html','HTTP/1.0',200,7065
'www-d1.proxy.aol.com','1995-08-28','00:10:12','GET','/pub/rjamesd/holycros.html','HTTP/1.0',200,4507
'204.251.230.10','1995-08-28','00:10:12','GET','/pub/iz/Books/Top100/top100list.txt','HTTP/1.0',200,10633
'ng32.netgate.net','1995-08-28','00:10:12','GET','/pub/jeffd/cgi-bin/ngquote.html','HTTP/1.0',200,1370
'osip47.ionet.net','1995-08-28','00:10:13','GET','/pub/sshay/about.html','HTTP/1.0',200,18751
'ad07-015.compuserve.com','1995-08-28','00:10:15','GET','/pub/sshay/chris.html','HTTP/1.0',200,7172
'137.110.185.177','1995-08-28','00:10:16','GET','/pub/k2/am4x44u/trails/land_parks/land_parks.htm','HTTP/1.0',200,2417
'c4.ptw.com','1995-08-28','00:10:16','GET','/pub/listserv/lsvl1.html','HTTP/1.0',200,1563
'benny.HIP.CAM.ORG','1995-08-28','00:10:18','GET','/pub/atomicbk/catalog/pinup.html','HTTP/1.0',200,8316
'alweiner.clark.net','1995-08-28','00:10:20','GET','/pub/alweiner/cgi-bin/homepage.html?game+0','HTTP/1.0',200,2159
'ix-nbw-nj1-21.ix.netcom.com','1995-08-28','00:10:20','GET','/atomicbk/catalog/catalog.html','HTTP/1.0',200,4654
'sprite219.azstarnet.com','1995-08-28','00:10:22','GET','/pub/sshay/home.html','HTTP/1.0',200,3145
'204.249.225.236','1995-08-28','00:10:24','GET','/pub/wick/','HTTP/1.0',200,1923
'p03.t0.rio.com','1995-08-28','00:10:25','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'ix-atl16-23.ix.netcom.com','1995-08-28','00:10:25','GET','/pub/job/swim/swim.html','HTTP/1.0',200,4514
'chisp30.slip.net','1995-08-28','00:10:27','GET','/pub/jridgely/dc/dcguide.html','HTTP/1.0',200,3303
'c4.ptw.com','1995-08-28','00:10:32','GET','/pub/listserv/lsmed1.html','HTTP/1.0',200,3982
'www-c5.proxy.aol.com','1995-08-28','00:10:36','GET','/pub/mikebilt/gaydc.html','HTTP/1.0',200,6423
'alweiner.clark.net','1995-08-28','00:10:36','GET','/pub/alweiner/cgi-bin/homepage.html?game+11','HTTP/1.0',200,2161
'ix-sj25-03.ix.netcom.com','1995-08-28','00:10:36','GET','/theme/cgi-bin/redirect/http:/wwwvirtparkcomtheme','HTTP/1.0',200,27
'www-a2.proxy.aol.com','1995-08-28','00:10:38','GET','/pub/jgbustam/paises/cuba.html','HTTP/1.0',200,881
'204.249.225.236','1995-08-28','00:10:39','GET','/pub/wick/photos.html','HTTP/1.0',200,1482
'caleigh.clark.net','1995-08-28','00:10:41','GET','/','HTTP/1.0',200,1834
'ip144.callnet.com','1995-08-28','00:10:43','GET','/theme/vrml/','HTTP/1.0',200,69474
'202.35.208.41','1995-08-28','00:10:43','GET','/pub/atomicbk/catalog/pinup.html','HTTP/1.0',200,8316
'ip-134.frugal.com','1995-08-28','00:10:45','GET','/pub/jeffd/index.html','HTTP/1.0',200,11428
'piweba5y.prodigy.com','1995-08-28','00:10:47','GET','/pub/atomicbk/catalog/sleazbk.html','HTTP/1.0',200,18338
'ix-den11-03.ix.netcom.com','1995-08-28','00:10:48','GET','/pub/wine/advocate.html','HTTP/1.0',200,1158
'ix-sj25-03.ix.netcom.com','1995-08-28','00:10:48','GET','/theme/cgi-bin/redirect/http:/www.virtpark.comtheme','HTTP/1.0',200,29
'ad21-049.compuserve.com','1995-08-28','00:10:53','GET','/home1.html','HTTP/1.0',200,1793
'slip7.cei.net','1995-08-28','00:10:54','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'ix-sj25-03.ix.netcom.com','1995-08-28','00:10:54','GET','/theme/cgi-bin/redirect/http:/www.virtpark.com/theme','HTTP/1.0',200,30
'pfgc.mindspring.com','1995-08-28','00:10:54','GET','/pub/wick/otherpages.html','HTTP/1.0',200,1024
'ppp-phx-1-4.ios.com','1995-08-28','00:10:55','GET','/pub/pgarrett/pose.html','HTTP/1.0',200,1440
'ip186.pay.primenet.com','1995-08-28','00:10:57','GET','/pub/k2/am4x44u/whats_new/links.htm','HTTP/1.0',200,3994
'205.136.33.130','1995-08-28','00:10:57','GET','/pub/jeffd/cgi-bin/home.html','HTTP/1.0',200,10016
'ip144.callnet.com','1995-08-28','00:10:59','GET','/theme/cgi-bin/serch.html','HTTP/1.0',200,2984
'slip-2-15.shore.net','1995-08-28','00:11:04','GET','/pub/epchurch/home.html','HTTP/1.0',200,6524
'cyclom1-1-6.intersource.com','1995-08-28','00:11:06','GET','/pub/k2/am4x44u/events/clubs/jeepreg.htm','HTTP/1.0',200,2007
'shannon.tamu.edu','1995-08-28','00:11:08','GET','/pub/wmcbrine/html/Madonna.html','HTTP/1.0',200,13440
'ng32.netgate.net','1995-08-28','00:11:11','GET','/pub/jeffd/cgi-bin/ngquote.html','HTTP/1.0',200,1131
'www-c2.proxy.aol.com','1995-08-28','00:11:13','GET','/pub/robert/current.html','HTTP/1.0',200,30337
'caleigh.clark.net','1995-08-28','00:11:14','GET','/graphics/BUTTON1.GIF','HTTP/1.0',200,1434
'dd09-028.compuserve.com','1995-08-28','00:11:16','GET','/pub/aztec/mariner/home.html','HTTP/1.0',200,1993
'pfgc.mindspring.com','1995-08-28','00:11:16','GET','/pub/wick/other_cool.html','HTTP/1.0',200,1803
'ng32.netgate.net','1995-08-28','00:11:25','GET','/pub/jeffd/cgi-bin/ngquote.html','HTTP/1.0',200,1303
'199.4.102.134','1995-08-28','00:11:28','GET','/atomicbk/catalog/sleazmag.html','HTTP/1.0',200,6688
'memphis-dialup-6.accessus.net','1995-08-28','00:11:31','GET','/pub/cargui/cargui.html','HTTP/1.0',200,5090
'nwchi-d104.net.interaccess.com','1995-08-28','00:11:33','GET','/pub/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'alexind.cais.com','1995-08-28','00:11:33','GET','/pub/ticcamp/','HTTP/1.0',200,0
'ix-nbw-nj1-21.ix.netcom.com','1995-08-28','00:11:34','GET','/atomicbk/catalog/adultcom.html','HTTP/1.0',200,8705
'also.hooked.net','1995-08-28','00:11:35','GET','/pub/rmharris/catalogs/parmecat/95w2-1.html','HTTP/1.0',200,25569
'SHRSYS.HSLC.ORG','1995-08-28','00:11:36','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'keating-ppp.clark.net','1995-08-28','00:11:36','GET','/pub/keating/ri-hs.html','HTTP/1.0',200,23806
'137.110.185.177','1995-08-28','00:11:38','GET','/pub/k2/cgi-bin/imagemap/4x4_home?222,54','HTTP/1.0',200,1892
'metz.une.edu.au','1995-08-28','00:11:38','GET','/pub/atomicbk/catalog/erotica.html','HTTP/1.0',200,11362
'ix-den11-03.ix.netcom.com','1995-08-28','00:11:39','GET','/pub/wine/main.html','HTTP/1.0',200,1526
'spectrum-gw.eg.bucknell.edu','1995-08-28','00:11:39','GET','/pub/robert/current.html','HTTP/1.0',200,30337
'ix-den11-03.ix.netcom.com','1995-08-28','00:11:46','GET','/pub/wine/fav.html','HTTP/1.0',200,1031
'ix-or13-01.ix.netcom.com','1995-08-28','00:11:46','GET','/pub/murple/html/drugs.html','HTTP/1.0',200,3635
'scooter.pa-x.dec.com','1995-08-28','00:11:46','GET','/pub/sws/biblionet/','HTTP/1.0',200,4474
'c4.ptw.com','1995-08-28','00:11:47','GET','/pub/listserv/lsti1.html','HTTP/1.0',200,40018
'ad07-015.compuserve.com','1995-08-28','00:11:47','GET','/pub/sshay/gallery.html','HTTP/1.0',200,2101
'dd09-028.compuserve.com','1995-08-28','00:11:47','GET','/pub/aztec/mariner/marnet.html','HTTP/1.0',200,9787
'SHRSYS.HSLC.ORG','1995-08-28','00:11:48','GET','/pub/journalism/info.wav','HTTP/1.0',200,38572
'www-b1.proxy.aol.com','1995-08-28','00:11:50','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:11:50','GET','/pub/downin/cgi-bin/arlonet.html','HTTP/1.0',200,4226
'piweba2y.prodigy.com','1995-08-28','00:11:50','GET','/pub/ibos/contempo/jewelry1.html','HTTP/1.0',200,5403
'magi01p07.magi.com','1995-08-28','00:11:51','GET','/pub/mbrophy/new_sandra_page.html','HTTP/1.0',200,501
'sprite219.azstarnet.com','1995-08-28','00:11:51','GET','/pub/sshay/gallery.html','HTTP/1.0',200,2101
'SHRSYS.HSLC.ORG','1995-08-28','00:11:52','GET','/pub/journalism/info.wav','HTTP/1.0',200,38572
'pm010-23.dialip.mich.net','1995-08-28','00:11:53','GET','/pub/journalism/info.wav','HTTP/1.0',200,38572
'sl06.chrysalis.org','1995-08-28','00:11:58','GET','/pub/sshay/chris.html','HTTP/1.0',200,7172
'magi01p07.magi.com','1995-08-28','00:11:59','GET','/pub/mbrophy/the_sandra_page.html','HTTP/1.0',200,1459
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:01','GET','/pub/downin/html/arlonet/Arlo.JPG','HTTP/1.0',200,12692
'slip-2-15.shore.net','1995-08-28','00:12:03','GET','/html/faq.html','HTTP/1.0',200,4855
'www-d3.proxy.aol.com','1995-08-28','00:12:05','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'piweba4y.prodigy.com','1995-08-28','00:12:12','GET','/larouche/Quacks.html','HTTP/1.0',200,52967
'unixd3.cis.pitt.edu','1995-08-28','00:12:13','GET','/','HTTP/1.0',200,1834
'slip-2-15.shore.net','1995-08-28','00:12:15','GET','/home.html','HTTP/1.0',200,1834
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:15','GET','/pub/downin/html/arlonet/Name_Logo_s.JPG','HTTP/1.0',200,15590
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:17','GET','/pub/downin/html/arlonet/icons/wall.GIF','HTTP/1.0',200,1649
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:17','GET','/pub/downin/html/arlonet/icons/intro.GIF','HTTP/1.0',200,1538
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:18','GET','/pub/downin/html/arlonet/icons/gallery.GIF','HTTP/1.0',200,1523
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:18','GET','/pub/downin/html/arlonet/icons/rbr.GIF','HTTP/1.0',200,1634
'unixd3.cis.pitt.edu','1995-08-28','00:12:19','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:22','GET','/pub/downin/html/arlonet/icons/church.GIF','HTTP/1.0',200,1496
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:22','GET','/pub/downin/html/arlonet/icons/lyrics.GIF','HTTP/1.0',200,1370
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:22','GET','/pub/downin/html/arlonet/icons/rsr.GIF','HTTP/1.0',200,1415
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:22','GET','/pub/downin/html/arlonet/icons/concerts.GIF','HTTP/1.0',200,1416
'Studentsinlvl5.mmcc.monash.edu.au','1995-08-28','00:12:23','GET','/pub/iz/Books/Top100/top100list.txt','HTTP/1.0',200,10633
'pm-2-10.connectnet.com','1995-08-28','00:12:23','GET','/pub/cargui/avipro.zip','HTTP/1.0',200,587984
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:25','GET','/pub/downin/html/arlonet/icons/mail.GIF','HTTP/1.0',200,1469
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:25','GET','/pub/downin/html/arlonet/icons/tabs.GIF','HTTP/1.0',200,1485
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:25','GET','/pub/downin/html/arlonet/icons/discography.GIF','HTTP/1.0',200,1596
'er6.rutgers.edu','1995-08-28','00:12:25','GET','/pub/rjgula/attacks/ip_seq/ipsncode.txt','HTTP/1.0',200,14184
'Briggs-PC.jkmrc.minmet.uq.oz.au','1995-08-28','00:12:25','GET','/pub/phil/WinonaRyder.html','HTTP/1.0',200,19870
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:25','GET','/pub/downin/html/arlonet/icons/news.GIF','HTTP/1.0',200,1612
'client17.sedona.net','1995-08-28','00:12:27','GET','/pub/cardman/','HTTP/1.0',200,2517
'slip-2-15.shore.net','1995-08-28','00:12:28','GET','/home1.html','HTTP/1.0',200,1793
'm11.leba.net','1995-08-28','00:12:28','GET','/pub/journalism/awesome.html','HTTP/1.0',200,11610
'137.110.185.177','1995-08-28','00:12:28','GET','/pub/k2/am4x44u/truck_tech/4x_trucks/4x_trucks.htm','HTTP/1.0',200,2615
'piweba5y.prodigy.com','1995-08-28','00:12:28','GET','/pub/speakers/web/spkr1019.html','HTTP/1.0',200,2026
'gumbo-ppp-d7.no.NeoSoft.com','1995-08-28','00:12:29','GET','/pub/downin/html/arlonet/icons/misc.GIF','HTTP/1.0',200,1719
